Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_5_[384, 266, 128];0.4970404984423676;0.79775;0.6124760076775432;0.49716549382716047;0.49838509316770185;0.05964493751525879
SVDD_RBF_0.0005_scale_5_[384, 266, 128];0.49853059043547954;0.933;0.6498345812293226;0.4791332098765432;0.5003726708074534;0.06103205680847168
SVDD_RBF_0.001_scale_5_[384, 266, 128];0.49788079470198676;0.93975;0.6509090909090909;0.4793483950617284;0.4991304347826087;0.06010127067565918
SVDD_RBF_0.005_scale_5_[384, 266, 128];0.49807768792257723;0.93925;0.6509572901325479;0.4792720370370371;0.4995031055900621;0.06378889083862305
SVDD_RBF_0.01_scale_5_[384, 266, 128];0.4980106100795756;0.93875;0.6507798960138648;0.47939796296296294;0.4993788819875776;0.06336188316345215
SVDD_RBF_0.05_scale_5_[384, 266, 128];0.49825127791229484;0.926;0.6478922511806892;0.4803061111111111;0.4998757763975155;0.07675886154174805
SVDD_RBF_0.1_scale_5_[384, 266, 128];0.49686061113436586;0.89025;0.6377720068057671;0.4956901851851852;0.49751552795031057;0.10266590118408203
SVDD_RBF_0.2_scale_5_[384, 266, 128];0.4955947136563877;0.84375;0.6244218316373729;0.49224197530864194;0.4956521739130435;0.15122509002685547
SVDD_RBF_0.3_scale_5_[384, 266, 128];0.506368330464716;0.7355;0.599796126401631;0.4912067283950617;0.5122981366459627;0.15552043914794922
SVDD_RBF_0.4_scale_5_[384, 266, 128];0.5079992471296819;0.67475;0.5796198861806078;0.4839601234567902;0.513664596273292;0.19469904899597168
SVDD_RBF_0.5_scale_5_[384, 266, 128];0.5069662921348315;0.564;0.5339644970414201;0.4841175925925926;0.5108074534161491;0.24047565460205078
SVDD_RBF_0.6_scale_5_[384, 266, 128];0.49330730619074176;0.44225;0.4663854468758239;0.48451148148148154;0.49714285714285716;0.2830209732055664
SVDD_RBF_0.7_scale_5_[384, 266, 128];0.47760726589414343;0.38125;0.42402335604059505;0.4831317283950617;0.4853416149068323;0.38694190979003906
SVDD_RBF_0.8_scale_5_[384, 266, 128];0.4384961176951369;0.26825;0.33286800062044364;0.4845837654320988;0.4657142857142857;0.42773914337158203
SVDD_RBF_0.9_scale_5_[384, 266, 128];0.39948453608247425;0.155;0.223342939481268;0.48895401234567903;0.4643478260869565;0.483567476272583
SVDD_RBF_0.0001_auto_5_[384, 266, 128];0.5573177518085698;0.50075;0.527521727679747;0.5803998765432099;0.5542857142857143;0.06722402572631836
SVDD_RBF_0.0005_auto_5_[384, 266, 128];0.5294220359699668;0.758;0.6234193482060244;0.5767791975308643;0.5449689440993789;0.0999603271484375
SVDD_RBF_0.001_auto_5_[384, 266, 128];0.5227089057701633;0.8085;0.6349268675763228;0.5724111728395062;0.5380124223602485;0.09890532493591309
SVDD_RBF_0.005_auto_5_[384, 266, 128];0.521897233201581;0.82525;0.6394188861985473;0.5644608024691359;0.5375155279503105;0.10148453712463379
SVDD_RBF_0.01_auto_5_[384, 266, 128];0.5232576599460231;0.824;0.6400621419555297;0.5662037654320987;0.5395031055900621;0.09995484352111816
SVDD_RBF_0.05_auto_5_[384, 266, 128];0.5237567310738043;0.82675;0.6412643009501647;0.5648056790123457;0.5403726708074534;0.12148189544677734
SVDD_RBF_0.1_auto_5_[384, 266, 128];0.5259855189058729;0.81725;0.6400391581008321;0.5676054320987654;0.5432298136645963;0.1392679214477539
SVDD_RBF_0.2_auto_5_[384, 266, 128];0.5238424326192122;0.758;0.6195341234164283;0.5528886419753086;0.5373913043478261;0.18490290641784668
SVDD_RBF_0.3_auto_5_[384, 266, 128];0.5236059840683893;0.67375;0.5892642396414124;0.5583432716049384;0.5332919254658385;0.2618067264556885
SVDD_RBF_0.4_auto_5_[384, 266, 128];0.5363949483352468;0.584;0.5591861160981447;0.5561977777777778;0.5424844720496894;0.2940812110900879
