Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_5_[384, 266, 128]_multiply;0.44650686933645134;0.76375;0.5635491606714628;0.3274717283950618;0.4121739130434783;0.06747102737426758
SVDD_RBF_0.0005_scale_5_[384, 266, 128]_multiply;0.486765655261459;0.9425;0.6419753086419754;0.321035;0.47763975155279503;0.0699000358581543
SVDD_RBF_0.001_scale_5_[384, 266, 128]_multiply;0.48616600790513836;0.95325;0.6439246812463059;0.30651160493827156;0.4761490683229814;0.07136416435241699
SVDD_RBF_0.005_scale_5_[384, 266, 128]_multiply;0.4887583035258048;0.9565;0.6469394656746702;0.3036432098765432;0.4812422360248447;0.07535433769226074
SVDD_RBF_0.01_scale_5_[384, 266, 128]_multiply;0.482736240913811;0.92975;0.6355092276144908;0.3035988271604938;0.47006211180124224;0.08025336265563965
SVDD_RBF_0.05_scale_5_[384, 266, 128]_multiply;0.4623088374610908;0.854;0.5998770743700061;0.274395987654321;0.4339130434782609;0.09215092658996582
SVDD_RBF_0.1_scale_5_[384, 266, 128]_multiply;0.45509499136442144;0.7905;0.5776397515527951;0.3065258024691358;0.4255900621118012;0.10434508323669434
SVDD_RBF_0.2_scale_5_[384, 266, 128]_multiply;0.4643978192631753;0.70275;0.5592360489406148;0.36604290123456784;0.44956521739130434;0.15410661697387695
SVDD_RBF_0.3_scale_5_[384, 266, 128]_multiply;0.44043971886826455;0.611;0.5118860613676826;0.3651188271604938;0.42099378881987576;0.20611953735351562
SVDD_RBF_0.4_scale_5_[384, 266, 128]_multiply;0.43716283716283716;0.547;0.48595224875069404;0.3831020987654321;0.4249689440993789;0.2614109516143799
SVDD_RBF_0.5_scale_5_[384, 266, 128]_multiply;0.3844510892780863;0.45;0.41465100207325506;0.3034808024691358;0.36869565217391304;0.31711244583129883
SVDD_RBF_0.6_scale_5_[384, 266, 128]_multiply;0.3382444490558207;0.4075;0.36965642363079704;0.27457185185185184;0.3094409937888199;0.36354827880859375
SVDD_RBF_0.7_scale_5_[384, 266, 128]_multiply;0.35590421139554085;0.2155;0.2684521955777016;0.33564401234567903;0.4163975155279503;0.4173860549926758
SVDD_RBF_0.8_scale_5_[384, 266, 128]_multiply;0.38168373151308305;0.16775;0.23306703716568253;0.3581273456790124;0.4514285714285714;0.46964597702026367
SVDD_RBF_0.9_scale_5_[384, 266, 128]_multiply;0.42825361512791993;0.09625;0.15717493365993063;0.36285055555555557;0.4870807453416149;0.5135374069213867
SVDD_RBF_0.0001_auto_5_[384, 266, 128]_multiply;0.4372177055103884;0.726;0.5457620747979703;0.3269037037037037;0.39950310559006214;0.058684349060058594
SVDD_RBF_0.0005_auto_5_[384, 266, 128]_multiply;0.4789012738853503;0.90225;0.6256934812760054;0.2573214814814815;0.4636024844720497;0.06469082832336426
SVDD_RBF_0.001_auto_5_[384, 266, 128]_multiply;0.45357708363322297;0.78775;0.5756828354800403;0.3116294444444444;0.4229813664596273;0.06471872329711914
SVDD_RBF_0.005_auto_5_[384, 266, 128]_multiply;0.46563738215603223;0.852;0.6021733368672144;0.29415777777777774;0.4406211180124224;0.07181119918823242
SVDD_RBF_0.01_auto_5_[384, 266, 128]_multiply;0.46624931954273274;0.8565;0.6038068382093762;0.28801740740740744;0.44149068322981366;0.07092785835266113
SVDD_RBF_0.05_auto_5_[384, 266, 128]_multiply;0.4681372549019608;0.8595;0.6061354019746121;0.28683796296296293;0.44496894409937887;0.08063936233520508
SVDD_RBF_0.1_auto_5_[384, 266, 128]_multiply;0.4576056338028169;0.81225;0.5854054054054054;0.3002446296296296;0.42832298136645963;0.09680342674255371
SVDD_RBF_0.2_auto_5_[384, 266, 128]_multiply;0.4593530720520281;0.671;0.5453621863253073;0.3295790740740741;0.4440993788819876;0.15030407905578613
SVDD_RBF_0.3_auto_5_[384, 266, 128]_multiply;0.4520494972931168;0.5845;0.5098124727431312;0.36079895061728395;0.44149068322981366;0.2071058750152588
SVDD_RBF_0.4_auto_5_[384, 266, 128]_multiply;0.4308093994778068;0.495;0.460679385760819;0.4096446913580246;0.42409937888198757;0.2597799301147461
SVDD_RBF_0.5_auto_5_[384, 266, 128]_multiply;0.4129485935984481;0.42575;0.4192516001969473;0.40208839506172844;0.41391304347826086;0.3165290355682373
SVDD_RBF_0.6_auto_5_[384, 266, 128]_multiply;0.3755031627372053;0.3265;0.3492912543460818;0.37493561728395064;0.395527950310559;0.36997413635253906
SVDD_RBF_0.7_auto_5_[384, 266, 128]_multiply;0.3473854884475071;0.21425;0.2650378846451214;0.3631779012345679;0.40956521739130436;0.4270467758178711
SVDD_RBF_0.8_auto_5_[384, 266, 128]_multiply;0.3752808988764045;0.167;0.23114186851211072;0.3618172222222222;0.4479503105590062;0.5151677131652832
SVDD_RBF_0.9_auto_5_[384, 266, 128]_multiply;0.42251950947603123;0.09475;0.1547886461098632;0.3657035185185185;0.4858385093167702;0.586101770401001
SVDD_linear_0.0001_scale_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.33810030864197527;0.49478260869565216;0.03165721893310547
SVDD_linear_0.0005_scale_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.33810030864197527;0.49478260869565216;0.03247189521789551
SVDD_linear_0.001_scale_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.33810030864197527;0.49478260869565216;0.031801700592041016
SVDD_linear_0.005_scale_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.33810030864197527;0.49478260869565216;0.031569480895996094
SVDD_linear_0.01_scale_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.3381002469135802;0.49478260869565216;0.03173685073852539
SVDD_linear_0.05_scale_5_[384, 266, 128]_multiply;0.48535404992358633;0.95275;0.6430982112723591;0.3461616666666667;0.4745341614906832;0.041191816329956055
SVDD_linear_0.1_scale_5_[384, 266, 128]_multiply;0.4777317452097359;0.9225;0.6294779938587513;0.3503937037037037;0.4603726708074534;0.05030250549316406
SVDD_linear_0.2_scale_5_[384, 266, 128]_multiply;0.4612898882455904;0.8565;0.5996324494618009;0.3510285185185185;0.43167701863354035;0.07285094261169434
SVDD_linear_0.3_scale_5_[384, 266, 128]_multiply;0.4453544196554646;0.7885;0.569211333694279;0.3545372222222222;0.40695652173913044;0.09308290481567383
SVDD_linear_0.4_scale_5_[384, 266, 128]_multiply;0.41146496815286626;0.646;0.5027237354085603;0.35806598765432096;0.36496894409937886;0.10857033729553223
SVDD_linear_0.5_scale_5_[384, 266, 128]_multiply;0.3763127187864644;0.48375;0.4233209363377816;0.35592172839506175;0.3450931677018634;0.13551950454711914
SVDD_linear_0.6_scale_5_[384, 266, 128]_multiply;0.42414396400899773;0.42425;0.42419697537807777;0.35239574074074076;0.42770186335403726;0.15142512321472168
SVDD_linear_0.7_scale_5_[384, 266, 128]_multiply;0.45370646025602857;0.381;0.41418671015083575;0.35239364197530865;0.464472049689441;0.17855024337768555
SVDD_linear_0.8_scale_5_[384, 266, 128]_multiply;0.4299920445505171;0.27025;0.3319005219527172;0.35317185185185185;0.45937888198757765;0.19547724723815918
SVDD_linear_0.9_scale_5_[384, 266, 128]_multiply;0.3413953488372093;0.09175;0.14463054187192118;0.353531975308642;0.4607453416149068;0.21924376487731934
SVDD_linear_0.0001_auto_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.33810030864197527;0.49478260869565216;0.031206607818603516
SVDD_linear_0.0005_auto_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.33810030864197527;0.49478260869565216;0.03149056434631348
SVDD_linear_0.001_auto_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.33810030864197527;0.49478260869565216;0.03081345558166504
SVDD_linear_0.005_auto_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.33810030864197527;0.49478260869565216;0.03175806999206543
SVDD_linear_0.01_auto_5_[384, 266, 128]_multiply;0.4958297024772812;0.99575;0.6620127981384526;0.3381002469135802;0.49478260869565216;0.0309600830078125
SVDD_linear_0.05_auto_5_[384, 266, 128]_multiply;0.48535404992358633;0.95275;0.6430982112723591;0.3461616666666667;0.4745341614906832;0.038922786712646484
SVDD_linear_0.1_auto_5_[384, 266, 128]_multiply;0.4777317452097359;0.9225;0.6294779938587513;0.3503937037037037;0.4603726708074534;0.050373077392578125
SVDD_linear_0.2_auto_5_[384, 266, 128]_multiply;0.4612898882455904;0.8565;0.5996324494618009;0.3510285185185185;0.43167701863354035;0.07325339317321777
SVDD_linear_0.3_auto_5_[384, 266, 128]_multiply;0.4453544196554646;0.7885;0.569211333694279;0.3545372222222222;0.40695652173913044;0.09381389617919922
SVDD_linear_0.4_auto_5_[384, 266, 128]_multiply;0.41146496815286626;0.646;0.5027237354085603;0.35806598765432096;0.36496894409937886;0.11940860748291016
SVDD_linear_0.5_auto_5_[384, 266, 128]_multiply;0.3763127187864644;0.48375;0.4233209363377816;0.35592172839506175;0.3450931677018634;0.13100671768188477
SVDD_linear_0.6_auto_5_[384, 266, 128]_multiply;0.42414396400899773;0.42425;0.42419697537807777;0.35239574074074076;0.42770186335403726;0.15620875358581543
SVDD_linear_0.7_auto_5_[384, 266, 128]_multiply;0.45370646025602857;0.381;0.41418671015083575;0.35239364197530865;0.464472049689441;0.16830992698669434
