Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_[3, 6, 9, 12];0.5073845578612824;0.6785;0.5805968552786394;0.5072344444444444;0.5129192546583851;0.13042378425598145
SVDD_RBF_0.0005_scale_[3, 6, 9, 12];0.5132282202031;0.96025;0.6689306861720655;0.495933024691358;0.5277018633540372;0.13660478591918945
SVDD_RBF_0.001_scale_[3, 6, 9, 12];0.5188113413304253;0.9515;0.6714890613973182;0.5262345061728395;0.5373913043478261;0.13030791282653809
SVDD_RBF_0.005_scale_[3, 6, 9, 12];0.5151881720430107;0.95825;0.6701048951048951;0.5236445679012346;0.5311801242236025;0.13263940811157227
SVDD_RBF_0.01_scale_[3, 6, 9, 12];0.5138398914518317;0.94675;0.6661389621811785;0.524336049382716;0.5284472049689442;0.13866329193115234
SVDD_RBF_0.05_scale_[3, 6, 9, 12];0.5187610860963296;0.9505;0.6711978109277077;0.5126183333333333;0.5372670807453416;0.15729856491088867
SVDD_RBF_0.1_scale_[3, 6, 9, 12];0.5240562546262029;0.885;0.6582984658298466;0.5136640740740741;0.5434782608695652;0.262160062789917
SVDD_RBF_0.2_scale_[3, 6, 9, 12];0.5358725989164341;0.816;0.6469130908730553;0.5724332098765432;0.5573913043478261;0.3635385036468506
SVDD_RBF_0.3_scale_[3, 6, 9, 12];0.5775280898876405;0.70675;0.635637998875773;0.6262996913580248;0.5973913043478261;0.5254271030426025
SVDD_RBF_0.4_scale_[3, 6, 9, 12];0.5963238715681712;0.64075;0.6177392142684984;0.6207365432098766;0.6059627329192546;0.6880903244018555
SVDD_RBF_0.5_scale_[3, 6, 9, 12];0.6201764057331863;0.5625;0.5899318300996329;0.6292438888888888;0.6114285714285714;0.8597426414489746
SVDD_RBF_0.6_scale_[3, 6, 9, 12];0.5817774458551157;0.3895;0.466606768493561;0.6197691358024692;0.5575155279503106;0.9747633934020996
SVDD_RBF_0.7_scale_[3, 6, 9, 12];0.5610804174340086;0.2285;0.32474684668680054;0.6154345061728395;0.5278260869565218;1.1235597133636475
SVDD_RBF_0.8_scale_[3, 6, 9, 12];0.5859247135842881;0.179;0.27422443508234395;0.6073725308641975;0.529192546583851;1.2582025527954102
SVDD_RBF_0.9_scale_[3, 6, 9, 12];0.5247148288973384;0.069;0.12196199734865225;0.6016351851851851;0.506335403726708;1.4120068550109863
SVDD_RBF_0.0001_auto_[3, 6, 9, 12];0.592138630600169;0.35025;0.4401508011310085;0.5690325308641976;0.5572670807453416;0.18607521057128906
SVDD_RBF_0.0005_auto_[3, 6, 9, 12];0.5308588692274493;0.615;0.5698401667824878;0.5716275925925927;0.5386335403726709;0.27963948249816895
SVDD_RBF_0.001_auto_[3, 6, 9, 12];0.5224066390041494;0.6295;0.5709750566893423;0.570840987654321;0.5299378881987578;0.29236292839050293
SVDD_RBF_0.005_auto_[3, 6, 9, 12];0.5174077181208053;0.61675;0.562728102189781;0.5640191358024691;0.5237267080745341;0.32328367233276367
SVDD_RBF_0.01_auto_[3, 6, 9, 12];0.5242498972461981;0.63775;0.5754568012632529;0.5648670987654321;0.5324223602484472;0.34073424339294434
SVDD_RBF_0.05_auto_[3, 6, 9, 12];0.5310344827586206;0.616;0.5703703703703703;0.5692355555555555;0.5388819875776397;0.35487842559814453
SVDD_RBF_0.1_auto_[3, 6, 9, 12];0.5172256445357062;0.56675;0.540856495288083;0.5671433950617284;0.5218633540372671;0.40831542015075684
SVDD_RBF_0.2_auto_[3, 6, 9, 12];0.530831739961759;0.55525;0.5427663734115348;0.5629971604938272;0.5351552795031056;0.4736189842224121
SVDD_RBF_0.3_auto_[3, 6, 9, 12];0.5346534653465347;0.4455;0.4860220919132688;0.5819550617283951;0.5318012422360249;0.6150932312011719
SVDD_RBF_0.4_auto_[3, 6, 9, 12];0.603781512605042;0.35925;0.45047021943573673;0.6045923456790123;0.564472049689441;0.7958321571350098
SVDD_RBF_0.5_auto_[3, 6, 9, 12];0.6331955109273479;0.268;0.3766028455998595;0.6028885802469135;0.5591304347826087;0.8941195011138916
SVDD_RBF_0.6_auto_[3, 6, 9, 12];0.6366932559825961;0.2195;0.3264547313627068;0.6090254320987654;0.5499378881987578;1.0359930992126465
SVDD_RBF_0.7_auto_[3, 6, 9, 12];0.6724137931034483;0.16575;0.2659446450060169;0.6179314197530865;0.5453416149068323;1.1806182861328125
SVDD_RBF_0.8_auto_[3, 6, 9, 12];0.6980609418282548;0.126;0.21346886912325286;0.6314630246913581;0.5386335403726709;1.3925204277038574
SVDD_RBF_0.9_auto_[3, 6, 9, 12];0.7095238095238096;0.0745;0.134841628959276;0.6310633950617284;0.5249689440993789;1.4119408130645752
SVDD_linear_0.0001_scale_[3, 6, 9, 12];0.5030511060259344;0.98925;0.6669475813247935;0.5486453703703704;0.5090683229813665;0.03545713424682617
SVDD_linear_0.0005_scale_[3, 6, 9, 12];0.5030511060259344;0.98925;0.6669475813247935;0.548667037037037;0.5090683229813665;0.05489349365234375
SVDD_linear_0.001_scale_[3, 6, 9, 12];0.5030511060259344;0.98925;0.6669475813247935;0.548667037037037;0.5090683229813665;0.057582855224609375
SVDD_linear_0.005_scale_[3, 6, 9, 12];0.5030511060259344;0.98925;0.6669475813247935;0.548667037037037;0.5090683229813665;0.04087996482849121
SVDD_linear_0.01_scale_[3, 6, 9, 12];0.5030511060259344;0.98925;0.6669475813247935;0.548667037037037;0.5090683229813665;0.03688454627990723
SVDD_linear_0.05_scale_[3, 6, 9, 12];0.5105712409717662;0.972;0.669479121825226;0.5553988271604938;0.5231055900621118;0.05628466606140137
SVDD_linear_0.1_scale_[3, 6, 9, 12];0.5256784359498103;0.90075;0.6639027086788281;0.5612045061728395;0.5468322981366459;0.07242178916931152
SVDD_linear_0.2_scale_[3, 6, 9, 12];0.540824446920261;0.8495;0.6608966254983955;0.5608754938271605;0.5668322981366459;0.13222503662109375
SVDD_linear_0.3_scale_[3, 6, 9, 12];0.5533403287862889;0.791;0.6511627906976745;0.5561213580246913;0.5788819875776398;0.19020485877990723
SVDD_linear_0.4_scale_[3, 6, 9, 12];0.5686742198370105;0.71525;0.6335953936441147;0.5633476543209877;0.588944099378882;0.2695338726043701
SVDD_linear_0.5_scale_[3, 6, 9, 12];0.5344479677140386;0.4635;0.49645200160664077;0.5652355555555555;0.5327950310559006;0.33143162727355957
SVDD_linear_0.6_scale_[3, 6, 9, 12];0.5384372034166403;0.4255;0.4753526043848624;0.5643444444444444;0.5332919254658385;0.3124423027038574
SVDD_linear_0.7_scale_[3, 6, 9, 12];0.5371342835708928;0.358;0.4296429642964296;0.5657262345679013;0.5277018633540372;0.3402531147003174
SVDD_linear_0.8_scale_[3, 6, 9, 12];0.5480961923847696;0.2735;0.36490993995997334;0.568773950617284;0.5269565217391304;0.3727147579193115
SVDD_linear_0.9_scale_[3, 6, 9, 12];0.5434969853574505;0.15775;0.2445262546018213;0.5734374074074075;0.5156521739130435;0.41373705863952637
SVDD_linear_0.0001_auto_[3, 6, 9, 12];0.5030511060259344;0.98925;0.6669475813247935;0.5486453703703704;0.5090683229813665;0.03541684150695801
SVDD_linear_0.0005_auto_[3, 6, 9, 12];0.5030511060259344;0.98925;0.6669475813247935;0.548667037037037;0.5090683229813665;0.03775787353515625
