Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5163958212420198;0.88975;0.6535071612192436;0.5624420370370371;0.5311801242236025;0.11502647399902344
SVDD_RBF_0.0005_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5115295401828354;0.93725;0.6618412922588048;0.6065838271604939;0.5240993788819875;0.19161033630371094
SVDD_RBF_0.001_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5134839151266256;0.93775;0.6636001769128704;0.6186841358024692;0.5275776397515528;0.34333229064941406
SVDD_RBF_0.005_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5118217848845155;0.93625;0.6618361756649288;0.6216891975308643;0.5245962732919255;0.3001081943511963
SVDD_RBF_0.01_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.512085210979107;0.9375;0.6623686302216727;0.6211092592592593;0.5250931677018633;0.10645627975463867
SVDD_RBF_0.05_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5117011085260709;0.93475;0.6613602193331564;0.6146939506172839;0.5243478260869565;0.35235166549682617
SVDD_RBF_0.1_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5136864028562927;0.86325;0.6440962506994964;0.5819627777777778;0.5259627329192547;0.5506343841552734
SVDD_RBF_0.2_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5490333919156415;0.781;0.6447884416924665;0.6120441975308641;0.5724223602484472;0.6351923942565918
SVDD_RBF_0.3_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.622295261572172;0.568;0.5939092929028885;0.61518512345679;0.6140372670807454;0.8979043960571289
SVDD_RBF_0.4_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5813664596273292;0.351;0.4377240841777085;0.5833383950617282;0.5519254658385093;0.6600930690765381
SVDD_RBF_0.5_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5520094562647754;0.2335;0.32817990161630356;0.5572949382716049;0.5249689440993789;2.251237392425537
SVDD_RBF_0.6_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5375268048606148;0.188;0.27857010557510653;0.549110061728395;0.5161490683229814;1.861447811126709
SVDD_RBF_0.7_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5304080061585835;0.17225;0.2600490658614833;0.5401536419753086;0.5129192546583851;2.430466651916504
SVDD_RBF_0.8_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5183075671277462;0.15925;0.24364123159303883;0.5329014814814814;0.508695652173913;2.9554483890533447
SVDD_RBF_0.9_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5811965811965812;0.119;0.1975513592031542;0.5364747530864198;0.5196273291925466;3.6212918758392334
SVDD_RBF_0.0001_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.694090382387022;0.14975;0.2463499897182809;0.5297423456790123;0.5447204968944099;0.21939826011657715
SVDD_RBF_0.0005_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.5778258184064237;0.46775;0.5169936446532191;0.6021397530864198;0.5657142857142857;0.845444917678833
SVDD_RBF_0.001_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.599733688415446;0.563;0.5807865892972276;0.6129029012345679;0.5961490683229813;0.5434257984161377
SVDD_RBF_0.005_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.5728305785123967;0.5545;0.5635162601626016;0.5914627160493827;0.5731677018633541;0.18544912338256836
SVDD_RBF_0.01_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.5757498729028978;0.56625;0.5709604234938241;0.594140987654321;0.5771428571428572;0.2867014408111572
SVDD_RBF_0.05_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.5718302658486708;0.55925;0.5654701718907987;0.593204012345679;0.5729192546583851;0.27337169647216797
SVDD_RBF_0.1_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.5709183673469388;0.5595;0.5651515151515152;0.5934166049382716;0.5721739130434783;0.31035828590393066
SVDD_RBF_0.2_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.5657093124456049;0.4875;0.5237008191217941;0.5886379012345679;0.5593788819875777;0.3974571228027344
SVDD_RBF_0.3_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.5989863794741843;0.47275;0.5284337012714825;0.608903024691358;0.5807453416149069;0.5121619701385498
SVDD_RBF_0.4_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.6016652059596845;0.34325;0.43712193568927094;0.613855;0.5607453416149069;0.9927599430084229
SVDD_RBF_0.5_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.6415868673050615;0.2345;0.34346393262541197;0.6108706790123457;0.5545341614906832;1.088348388671875
SVDD_RBF_0.6_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.7340314136125654;0.17525;0.28294651866801207;0.611636049382716;0.5586335403726708;1.0657999515533447
SVDD_RBF_0.7_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.7089552238805971;0.095;0.16754850088183423;0.6076023456790123;0.5309316770186335;1.4313852787017822
SVDD_RBF_0.8_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.9230769230769231;0.042;0.08034433285509325;0.6126849382716049;0.5222360248447205;1.3698244094848633
