Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_;0.511646914589293;0.939;0.6623754519001851;0.5608168518518518;0.5243478260869565;0.10450625419616699
SVDD_RBF_0.0005_scale_;0.5056598748168865;0.94925;0.6598314362672691;0.5307399382716049;0.513664596273292;0.11249423027038574
SVDD_RBF_0.001_scale_;0.503069121964238;0.9425;0.6559944318775013;0.519889074074074;0.5088198757763975;0.12503552436828613
SVDD_RBF_0.005_scale_;0.49760896297308377;0.9105;0.6435197455605619;0.5171057407407408;0.49875776397515525;0.13302898406982422
SVDD_RBF_0.01_scale_;0.5004059539918809;0.9245;0.6493415276558385;0.5179817901234568;0.5038509316770187;0.1495192050933838
SVDD_RBF_0.05_scale_;0.5113428209102437;0.90725;0.6540506443182843;0.5247305555555556;0.5231055900621118;0.19146203994750977
SVDD_RBF_0.1_scale_;0.5100324579521983;0.86425;0.6414919280014845;0.5509632098765432;0.52;0.2353684902191162
SVDD_RBF_0.2_scale_;0.5362910079891212;0.78875;0.6384701001720126;0.547087901234568;0.5561490683229814;0.3773972988128662
SVDD_RBF_0.3_scale_;0.5378331063995332;0.69125;0.6049666338475003;0.5348295061728394;0.5514285714285714;0.5217585563659668
SVDD_RBF_0.4_scale_;0.5136450179818066;0.607;0.5564340552308926;0.5193104320987655;0.5191304347826087;0.7019832134246826
SVDD_RBF_0.5_scale_;0.4997671169073125;0.5365;0.5174825174825174;0.5148598765432099;0.5028571428571429;1.1522293090820312
SVDD_RBF_0.6_scale_;0.4846986089644513;0.392;0.43344851416724256;0.5117891975308643;0.49080745341614906;1.6842055320739746
SVDD_RBF_0.7_scale_;0.4774703557312253;0.302;0.36998468606431856;0.5162629012345679;0.488944099378882;2.0519187450408936
SVDD_RBF_0.8_scale_;0.4544989775051125;0.22225;0.2985224983210208;0.5142041358024692;0.48099378881987576;2.3342366218566895
SVDD_RBF_0.9_scale_;0.448301329394387;0.15175;0.22674635786327976;0.5196722222222222;0.4857142857142857;1.6992669105529785
SVDD_RBF_0.0001_auto_;0.5753378378378379;0.42575;0.48936781609195407;0.5673027160493828;0.5585093167701863;0.18061280250549316
SVDD_RBF_0.0005_auto_;0.5242937853107345;0.696;0.5980665950590761;0.5348027160493827;0.5351552795031056;0.3058202266693115
SVDD_RBF_0.001_auto_;0.5042237657217946;0.6715;0.5759622601050713;0.5351675925925926;0.508695652173913;0.3647425174713135
SVDD_RBF_0.005_auto_;0.5155677655677655;0.70375;0.5951374207188161;0.5463185802469136;0.5242236024844721;0.4678831100463867
SVDD_RBF_0.01_auto_;0.5243319766413024;0.74075;0.6140296342347943;0.5492210493827161;0.5372670807453416;0.4590921401977539
SVDD_RBF_0.05_auto_;0.5190406444525815;0.70875;0.5992390615091947;0.5513758641975308;0.528944099378882;0.527630090713501
SVDD_RBF_0.1_auto_;0.5228555818612275;0.71775;0.6049942050363503;0.5517417901234567;0.5342857142857143;0.4710385799407959
SVDD_RBF_0.2_auto_;0.5311939406019534;0.66625;0.5911056892536319;0.5567291975308643;0.5419875776397516;0.5316672325134277
SVDD_RBF_0.3_auto_;0.5312569521690768;0.597;0.5622130665097116;0.5628172839506171;0.5380124223602485;0.6675457954406738
SVDD_RBF_0.4_auto_;0.5487127713276123;0.5435;0.5460939462446621;0.57313;0.551055900621118;0.7245693206787109
SVDD_RBF_0.5_auto_;0.6002109704641351;0.42675;0.4988310929281122;0.5898243827160494;0.5739130434782609;0.901792049407959
SVDD_RBF_0.6_auto_;0.5818254925613189;0.36175;0.44612301526129183;0.5885098765432099;0.5536645962732919;1.0606606006622314
SVDD_RBF_0.7_auto_;0.5975261655566128;0.314;0.41166830547361527;0.5875297530864199;0.5540372670807453;1.1789474487304688
SVDD_RBF_0.8_auto_;0.5711754282339043;0.24175;0.33971544001405235;0.5847887654320988;0.5330434782608696;1.6893863677978516
SVDD_RBF_0.9_auto_;0.6961240310077519;0.11225;0.19332615715823467;0.5864116666666667;0.5345341614906832;2.754671335220337
SVDD_linear_0.0001_scale_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.11044430732727051
SVDD_linear_0.0005_scale_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.06008195877075195
SVDD_linear_0.001_scale_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.10335278511047363
SVDD_linear_0.005_scale_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.10575056076049805
SVDD_linear_0.01_scale_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.10111761093139648
SVDD_linear_0.05_scale_;0.5141030985132694;0.925;0.6608913101723677;0.5306332716049382;0.5283229813664596;0.07743024826049805
SVDD_linear_0.1_scale_;0.5235311750599521;0.87325;0.6546101949025487;0.5232065432098766;0.542111801242236;0.07785201072692871
SVDD_linear_0.2_scale_;0.5319619177150628;0.78225;0.6332726168791741;0.5248164814814814;0.5498136645962733;0.21970415115356445
SVDD_linear_0.3_scale_;0.5086239938673821;0.6635;0.575829898025602;0.5262901851851851;0.5142857142857142;0.2512805461883545
SVDD_linear_0.4_scale_;0.49815817984832067;0.57475;0.5337202553685433;0.5269213580246914;0.5009937888198758;0.30859971046447754
SVDD_linear_0.5_scale_;0.48957508577461073;0.46375;0.47631274874823465;0.5259865432098765;0.4932919254658385;0.386981725692749
SVDD_linear_0.6_scale_;0.49154078549848945;0.40675;0.4451436388508892;0.528242098765432;0.4961490683229814;0.4011855125427246
SVDD_linear_0.7_scale_;0.4852446768771012;0.32475;0.3890968998053018;0.5303265432098765;0.4932919254658385;0.5599522590637207
SVDD_linear_0.8_scale_;0.5542560103963613;0.21325;0.307997833543961;0.5282137037037037;0.5238509316770187;0.6088583469390869
SVDD_linear_0.9_scale_;0.5523385300668151;0.124;0.20253164556962028;0.5274172222222222;0.5147826086956522;0.5778722763061523
SVDD_linear_0.0001_auto_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.0857229232788086
SVDD_linear_0.0005_auto_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.10115981101989746
SVDD_linear_0.001_auto_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.13207721710205078
SVDD_linear_0.005_auto_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.11603736877441406
SVDD_linear_0.01_auto_;0.5020007744933522;0.97225;0.6621265003830765;0.5218391358024691;0.5069565217391304;0.11712050437927246
SVDD_linear_0.05_auto_;0.5141030985132694;0.925;0.6608913101723677;0.5306332716049382;0.5283229813664596;0.05366253852844238
SVDD_linear_0.1_auto_;0.5235311750599521;0.87325;0.6546101949025487;0.5232065432098766;0.542111801242236;0.08557415008544922
SVDD_linear_0.2_auto_;0.5319619177150628;0.78225;0.6332726168791741;0.5248164814814814;0.5498136645962733;0.2316908836364746
SVDD_linear_0.3_auto_;0.5086239938673821;0.6635;0.575829898025602;0.5262901851851851;0.5142857142857142;0.35526108741760254
SVDD_linear_0.4_auto_;0.49815817984832067;0.57475;0.5337202553685433;0.5269213580246914;0.5009937888198758;0.3591313362121582
SVDD_linear_0.5_auto_;0.48957508577461073;0.46375;0.47631274874823465;0.5259865432098765;0.4932919254658385;0.4689748287200928
SVDD_linear_0.6_auto_;0.49154078549848945;0.40675;0.4451436388508892;0.528242098765432;0.4961490683229814;0.4244513511657715
SVDD_linear_0.7_auto_;0.4852446768771012;0.32475;0.3890968998053018;0.5303265432098765;0.4932919254658385;0.6156473159790039
SVDD_linear_0.8_auto_;0.5542560103963613;0.21325;0.307997833543961;0.5282137037037037;0.5238509316770187;0.5368716716766357
SVDD_linear_0.9_auto_;0.5523385300668151;0.124;0.20253164556962028;0.5274172222222222;0.5147826086956522;0.8909792900085449
SVDD_sigmoid_0.0001_scale_;0.48513818877107595;0.69775;0.5723367169076182;0.5024841358024691;0.4818633540372671;0.15808367729187012
SVDD_sigmoid_0.0005_scale_;0.5058977719528178;0.965;0.6638005159071367;0.5296954938271605;0.5142857142857142;0.06516647338867188
SVDD_sigmoid_0.001_scale_;0.5058977719528178;0.965;0.6638005159071367;0.5296954938271605;0.5142857142857142;0.12501025199890137
SVDD_sigmoid_0.005_scale_;0.5018712091882823;0.97225;0.662013788407524;0.5292408641975309;0.5067080745341614;0.10884547233581543
SVDD_sigmoid_0.01_scale_;0.5018712091882823;0.97225;0.662013788407524;0.5292408641975309;0.5067080745341614;0.06791090965270996
SVDD_sigmoid_0.05_scale_;0.5139641517298874;0.92475;0.660712690899348;0.5283849382716049;0.5280745341614906;0.09833216667175293
SVDD_sigmoid_0.1_scale_;0.5256468452110759;0.8685;0.6549156376661326;0.5273845679012346;0.5452173913043479;0.13805198669433594
SVDD_sigmoid_0.2_scale_;0.5320129759262421;0.779;0.6322410469716953;0.5241167901234568;0.5496894409937888;0.2502133846282959
SVDD_sigmoid_0.3_scale_;0.508556046914055;0.66125;0.5749375067927399;0.5210269135802469;0.5141614906832298;0.27893805503845215
SVDD_sigmoid_0.4_scale_;0.5001073191672033;0.5825;0.5381683797205221;0.5230170370370371;0.5032298136645963;0.45194578170776367
SVDD_sigmoid_0.5_scale_;0.4985009539384028;0.45725;0.4769852653540227;0.5215810493827161;0.5017391304347826;0.4457216262817383
SVDD_sigmoid_0.6_scale_;0.4934986392500756;0.408;0.4466949500478993;0.5239503703703703;0.4977639751552795;0.6019890308380127
SVDD_sigmoid_0.7_scale_;0.4804447852760736;0.31325;0.3792372881355932;0.5268702469135802;0.49043478260869566;0.42064547538757324
SVDD_sigmoid_0.8_scale_;0.5530799475753604;0.211;0.30546507419471586;0.5278431481481481;0.5232298136645963;0.4901001453399658
SVDD_sigmoid_0.9_scale_;0.5537757437070938;0.121;0.19860484201887565;0.5262598148148148;0.5147826086956522;0.5960893630981445
SVDD_sigmoid_0.0001_auto_;0.4824198552223371;0.69975;0.5711079371556825;0.4829751851851852;0.4777639751552795;0.09240555763244629
SVDD_sigmoid_0.0005_auto_;0.4824198552223371;0.69975;0.5711079371556825;0.4828349691358024;0.4777639751552795;0.07223105430603027
SVDD_sigmoid_0.001_auto_;0.4824198552223371;0.69975;0.5711079371556825;0.4828349691358024;0.4777639751552795;0.06407022476196289
SVDD_sigmoid_0.005_auto_;0.4824198552223371;0.69975;0.5711079371556825;0.48288064814814813;0.4777639751552795;0.06234288215637207
SVDD_sigmoid_0.01_auto_;0.5059562769996073;0.96625;0.664146404330269;0.511176049382716;0.5144099378881988;0.12448716163635254
SVDD_sigmoid_0.05_auto_;0.4991546364936923;0.9595;0.6566857729489264;0.5351096913580247;0.5014906832298137;0.1288449764251709
SVDD_sigmoid_0.1_auto_;0.5020016012810248;0.9405;0.6546024012528275;0.5586501234567902;0.506832298136646;0.11082792282104492
SVDD_sigmoid_0.2_auto_;0.5172522950300729;0.817;0.6334560961426633;0.5580095679012346;0.5301863354037267;0.2139754295349121
SVDD_sigmoid_0.3_auto_;0.5319188535268937;0.7145;0.6098367651765709;0.5409697530864197;0.5457142857142857;0.2449054718017578
SVDD_sigmoid_0.4_auto_;0.4974697469746975;0.56525;0.5291983616149796;0.525453487654321;0.500248447204969;0.47297000885009766
SVDD_sigmoid_0.5_auto_;0.4929864830400408;0.48325;0.4880696881706855;0.5231539814814814;0.4962732919254658;0.5459442138671875
SVDD_sigmoid_0.6_auto_;0.5108616944243302;0.35275;0.4173321502514049;0.5274281172839507;0.5105590062111801;0.5214290618896484
SVDD_sigmoid_0.7_auto_;0.5023002927645337;0.30025;0.3758410264434361;0.5200289197530864;0.504472049689441;0.6507658958435059
SVDD_sigmoid_0.8_auto_;0.5011363636363636;0.2205;0.30624999999999997;0.5047422222222222;0.5036024844720497;0.7486162185668945
SVDD_sigmoid_0.9_auto_;0.4042328042328042;0.0955;0.1544994944388271;0.5012675308641975;0.48062111801242235;0.9402635097503662
SVDD_poly_2_0.0001_scale_;0.49604398551696394;0.92475;0.6457187745483112;0.52144;0.49577639751552793;0.08279919624328613
SVDD_poly_2_0.0005_scale_;0.502504816955684;0.978;0.6638947815019093;0.5232107407407407;0.5079503105590062;0.0623166561126709
SVDD_poly_2_0.001_scale_;0.502504816955684;0.978;0.6638947815019093;0.5232107407407407;0.5079503105590062;0.06016969680786133
SVDD_poly_2_0.005_scale_;0.502504816955684;0.978;0.6638947815019093;0.5232107407407407;0.5079503105590062;0.07163262367248535
SVDD_poly_2_0.01_scale_;0.5024409044193217;0.97775;0.6637813985064495;0.5232472839506173;0.5078260869565218;0.04334235191345215
SVDD_poly_2_0.05_scale_;0.5076444324178054;0.938;0.6587656922131508;0.5427362345679012;0.5171428571428571;0.08194994926452637
SVDD_poly_2_0.1_scale_;0.5066365433493364;0.897;0.6475365457498647;0.543663086419753;0.5147826086956522;0.11867499351501465
SVDD_poly_2_0.2_scale_;0.5200383202937889;0.81425;0.6347072006235994;0.5564263580246914;0.5342857142857143;0.3023197650909424
SVDD_poly_2_0.3_scale_;0.525963149078727;0.7065;0.6030086418435934;0.5505040740740741;0.5377639751552795;0.23236703872680664
SVDD_poly_2_0.4_scale_;0.5328407224958949;0.649;0.5852119026149685;0.5534958641975308;0.5428571428571428;0.3295910358428955
SVDD_poly_2_0.5_scale_;0.5236782761212728;0.5225;0.5230884745338505;0.5499847530864197;0.526583850931677;0.32938361167907715
SVDD_poly_2_0.6_scale_;0.5256842894638171;0.3505;0.4205789710514474;0.5497948148148147;0.5201242236024844;0.29076218605041504
SVDD_poly_2_0.7_scale_;0.5348717948717949;0.26075;0.35058823529411764;0.5485978395061728;0.52;0.3406383991241455
SVDD_poly_2_0.8_scale_;0.5315955766192733;0.16825;0.2556019749335359;0.5499983950617284;0.5130434782608696;0.39841198921203613
SVDD_poly_2_0.9_scale_;0.5874213836477987;0.11675;0.1947862356621481;0.5514920987654321;0.5203726708074534;0.4357781410217285
SVDD_poly_2_0.0001_auto_;0.5024409044193217;0.97775;0.6637813985064495;0.5232383950617284;0.5078260869565218;0.04237008094787598
SVDD_poly_2_0.0005_auto_;0.5024409044193217;0.97775;0.6637813985064495;0.5232383950617284;0.5078260869565218;0.04540228843688965
SVDD_poly_2_0.001_auto_;0.5024409044193217;0.97775;0.6637813985064495;0.5232383950617284;0.5078260869565218;0.043839216232299805
SVDD_poly_2_0.005_auto_;0.5023763648041105;0.97775;0.6637250742469241;0.5232379012345679;0.5077018633540372;0.0435793399810791
SVDD_poly_2_0.01_auto_;0.50231124807396;0.978;0.663725822870716;0.5232377160493827;0.5075776397515528;0.04568600654602051
SVDD_poly_2_0.05_auto_;0.5076444324178054;0.938;0.6587656922131508;0.5427362345679012;0.5171428571428571;0.054451704025268555
SVDD_poly_2_0.1_auto_;0.5067815767165866;0.89675;0.6475898176566168;0.5436527160493827;0.5150310559006211;0.07422471046447754
SVDD_poly_2_0.2_auto_;0.5200383202937889;0.81425;0.6347072006235994;0.5564263580246914;0.5342857142857143;0.10927772521972656
SVDD_poly_2_0.3_auto_;0.5257866319121206;0.706;0.6027104898089852;0.5504984567901234;0.5375155279503105;0.14480090141296387
SVDD_poly_2_0.4_auto_;0.5328407224958949;0.649;0.5852119026149685;0.5534958641975308;0.5428571428571428;0.21307754516601562
SVDD_poly_2_0.5_auto_;0.5236782761212728;0.5225;0.5230884745338505;0.5499847530864197;0.526583850931677;0.25661635398864746
