Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_5_[384, 266, 128];0.5881734006734006;0.69875;0.638711151736746;0.674313950617284;0.6072049689440994;0.044007062911987305
SVDD_RBF_0.0005_scale_5_[384, 266, 128];0.5818146568437379;0.75025;0.6553832714566499;0.6365466049382715;0.6079503105590062;0.0440218448638916
SVDD_RBF_0.001_scale_5_[384, 266, 128];0.5812449474535166;0.719;0.6428252123379525;0.6467717283950617;0.6029813664596273;0.06985068321228027
SVDD_RBF_0.005_scale_5_[384, 266, 128];0.5800201816347124;0.7185;0.6418760469011725;0.6445762345679013;0.6016149068322981;0.1400148868560791
SVDD_RBF_0.01_scale_5_[384, 266, 128];0.578808752025932;0.71425;0.6394359892569383;0.6444697530864197;0.599751552795031;0.07402849197387695
SVDD_RBF_0.05_scale_5_[384, 266, 128];0.5494007989347537;0.51575;0.5320438426821406;0.5957045061728395;0.549192546583851;0.11521148681640625
SVDD_RBF_0.1_scale_5_[384, 266, 128];0.5458663646659117;0.482;0.5119490175252257;0.5973287654320987;0.5433540372670808;0.13587641716003418
SVDD_RBF_0.2_scale_5_[384, 266, 128];0.5772192946899067;0.356;0.4403896706355342;0.6124854938271606;0.5504347826086956;0.21347546577453613
SVDD_RBF_0.3_scale_5_[384, 266, 128];0.5713276836158192;0.20225;0.2987444608567208;0.6222444444444444;0.5281987577639752;0.4498710632324219
SVDD_RBF_0.4_scale_5_[384, 266, 128];0.5276315789473685;0.10025;0.16848739495798323;0.6289619135802469;0.5083229813664596;0.47867321968078613
SVDD_RBF_0.5_scale_5_[384, 266, 128];0.5520361990950227;0.0915;0.15698048466652367;0.6212970987654322;0.5116770186335404;0.44696593284606934
SVDD_RBF_0.6_scale_5_[384, 266, 128];0.49489795918367346;0.0485;0.0883424408014572;0.618184074074074;0.5026086956521739;0.48726367950439453
SVDD_RBF_0.7_scale_5_[384, 266, 128];0.46938775510204084;0.0345;0.06427573358174196;0.6194707407407407;0.5008695652173913;0.5995073318481445
SVDD_RBF_0.8_scale_5_[384, 266, 128];0.4304932735426009;0.024;0.04546530902202226;0.620639074074074;0.49925465838509314;0.7096545696258545
SVDD_RBF_0.9_scale_5_[384, 266, 128];0.3049645390070922;0.01075;0.020767930451581745;0.6214293209876544;0.4962732919254658;0.983649492263794
SVDD_RBF_0.0001_auto_5_[384, 266, 128];0.7785714285714286;0.29975;0.4328519855595668;0.7589170987654321;0.6096894409937889;0.14382171630859375
