Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_5_[384, 266, 128]_multiply;0.514527027027027;0.7615;0.6141129032258065;0.5587533333333333;0.524472049689441;0.07535719871520996
SVDD_RBF_0.0005_scale_5_[384, 266, 128]_multiply;0.8632051922116825;0.43225;0.5760453106779944;0.6471701234567901;0.6838509316770186;0.08617281913757324
SVDD_RBF_0.001_scale_5_[384, 266, 128]_multiply;0.6330951832219406;0.68675;0.658831994243914;0.7086791975308642;0.646583850931677;0.08659696578979492
SVDD_RBF_0.005_scale_5_[384, 266, 128]_multiply;0.5079627403846154;0.84525;0.634572072072072;0.7006348765432099;0.5162732919254659;0.09682989120483398
SVDD_RBF_0.01_scale_5_[384, 266, 128]_multiply;0.5207055214723927;0.84875;0.6454372623574145;0.711755864197531;0.5366459627329192;0.10261034965515137
SVDD_RBF_0.05_scale_5_[384, 266, 128]_multiply;0.4854029328669447;0.902;0.6311554272719321;0.6941463580246914;0.4761490683229814;0.09059476852416992
SVDD_RBF_0.1_scale_5_[384, 266, 128]_multiply;0.48374477269661403;0.8965;0.6284062034522035;0.673262037037037;0.47316770186335405;0.10211181640625
SVDD_RBF_0.2_scale_5_[384, 266, 128]_multiply;0.49277899343544856;0.8445;0.6223859972362966;0.6793055555555556;0.49080745341614906;0.13211369514465332
SVDD_RBF_0.3_scale_5_[384, 266, 128]_multiply;0.4945407835581246;0.77;0.6022682831443098;0.6200358641975309;0.49465838509316773;0.17130541801452637
SVDD_RBF_0.4_scale_5_[384, 266, 128]_multiply;0.4821098605745002;0.7175;0.5767105395358183;0.5628237654320988;0.47664596273291926;0.21006560325622559
SVDD_RBF_0.5_scale_5_[384, 266, 128]_multiply;0.4613036451786676;0.64225;0.5369422092172641;0.5205558024691359;0.44956521739130434;0.23279190063476562
SVDD_RBF_0.6_scale_5_[384, 266, 128]_multiply;0.4437153988107443;0.541;0.48755210093500057;0.4705218518518518;0.43490683229813665;0.2614610195159912
SVDD_RBF_0.7_scale_5_[384, 266, 128]_multiply;0.3478655767484105;0.28725;0.3146652060796933;0.2896903703703704;0.3782608695652174;0.3025529384613037
SVDD_RBF_0.8_scale_5_[384, 266, 128]_multiply;0.26940467219291636;0.17875;0.21490832581905617;0.23358586419753086;0.351055900621118;0.33431458473205566
SVDD_RBF_0.9_scale_5_[384, 266, 128]_multiply;0.23632538569424966;0.08425;0.12421673424253594;0.23273154320987655;0.40968944099378884;0.3558816909790039
SVDD_RBF_0.0001_auto_5_[384, 266, 128]_multiply;0.4789602367777635;0.9305;0.6324016651091666;0.2547609259259259;0.46248447204968945;0.06167292594909668
SVDD_RBF_0.0005_auto_5_[384, 266, 128]_multiply;0.4906301094201987;0.97525;0.65283239896243;0.2716288888888889;0.48459627329192545;0.06094670295715332
SVDD_RBF_0.001_auto_5_[384, 266, 128]_multiply;0.4906301094201987;0.97525;0.65283239896243;0.2716288888888889;0.48459627329192545;0.06080317497253418
SVDD_RBF_0.005_auto_5_[384, 266, 128]_multiply;0.4906301094201987;0.97525;0.65283239896243;0.2716288888888889;0.48459627329192545;0.06107378005981445
SVDD_RBF_0.01_auto_5_[384, 266, 128]_multiply;0.4906301094201987;0.97525;0.65283239896243;0.2716288888888889;0.48459627329192545;0.06113171577453613
SVDD_RBF_0.05_auto_5_[384, 266, 128]_multiply;0.4889589905362776;0.96875;0.649895178197065;0.27514314814814816;0.4813664596273292;0.07380056381225586
SVDD_RBF_0.1_auto_5_[384, 266, 128]_multiply;0.48584126984126985;0.9565;0.644378947368421;0.2779145679012346;0.4754037267080745;0.08351802825927734
SVDD_RBF_0.2_auto_5_[384, 266, 128]_multiply;0.4628815140610423;0.86825;0.6038424758758585;0.27673925925925924;0.4339130434782609;0.12288951873779297
SVDD_RBF_0.3_auto_5_[384, 266, 128]_multiply;0.4500068390097114;0.8225;0.5817345946423835;0.2757217283950617;0.4122981366459627;0.15619802474975586
SVDD_RBF_0.4_auto_5_[384, 266, 128]_multiply;0.4310787671232877;0.75525;0.548873546511628;0.27905592592592593;0.3831055900621118;0.1896970272064209
SVDD_RBF_0.5_auto_5_[384, 266, 128]_multiply;0.361925383077948;0.54325;0.4344262295081967;0.2745522222222222;0.29714285714285715;0.21831679344177246
SVDD_RBF_0.6_auto_5_[384, 266, 128]_multiply;0.32465483234714004;0.4115;0.36295479603087094;0.2758079012345679;0.2822360248447205;0.2569005489349365
SVDD_RBF_0.7_auto_5_[384, 266, 128]_multiply;0.3121188013789446;0.29425;0.30292111697336255;0.27555037037037033;0.3270807453416149;0.2907140254974365
SVDD_RBF_0.8_auto_5_[384, 266, 128]_multiply;0.3701760959160734;0.247;0.2962962962962962;0.27633635802469136;0.41701863354037266;0.31813621520996094
SVDD_RBF_0.9_auto_5_[384, 266, 128]_multiply;0.4303062302006336;0.20375;0.27655242619613163;0.2763479012345679;0.47031055900621116;0.35088229179382324
SVDD_linear_0.0001_scale_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.049115657806396484
SVDD_linear_0.0005_scale_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.04887104034423828
SVDD_linear_0.001_scale_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.04878854751586914
SVDD_linear_0.005_scale_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.04931139945983887
SVDD_linear_0.01_scale_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.04893064498901367
SVDD_linear_0.05_scale_5_[384, 266, 128]_multiply;0.48902346707040123;0.969;0.6500083850410867;0.2742020987654321;0.48149068322981364;0.05147242546081543
SVDD_linear_0.1_scale_5_[384, 266, 128]_multiply;0.48577597155194313;0.95625;0.6442647801920162;0.2757733950617284;0.4752795031055901;0.054741859436035156
SVDD_linear_0.2_scale_5_[384, 266, 128]_multiply;0.4628815140610423;0.86825;0.6038424758758585;0.27559981481481477;0.4339130434782609;0.0648660659790039
SVDD_linear_0.3_scale_5_[384, 266, 128]_multiply;0.4500068390097114;0.8225;0.5817345946423835;0.2749880864197531;0.4122981366459627;0.07379007339477539
SVDD_linear_0.4_scale_5_[384, 266, 128]_multiply;0.43095577746077035;0.75525;0.5487738419618529;0.2785085802469136;0.38285714285714284;0.0835425853729248
SVDD_linear_0.5_scale_5_[384, 266, 128]_multiply;0.36217203586848223;0.54525;0.43524246657353827;0.27439197530864196;0.2968944099378882;0.09214520454406738
SVDD_linear_0.6_scale_5_[384, 266, 128]_multiply;0.3243510996631662;0.40925;0.36188791864706527;0.2754258641975309;0.28285714285714286;0.10489964485168457
SVDD_linear_0.7_scale_5_[384, 266, 128]_multiply;0.31201910321040066;0.294;0.30274166559402754;0.2757049382716049;0.3270807453416149;0.1147758960723877
SVDD_linear_0.8_scale_5_[384, 266, 128]_multiply;0.35550786838340487;0.2485;0.2925250147145379;0.2761661728395062;0.4027329192546584;0.12350273132324219
SVDD_linear_0.9_scale_5_[384, 266, 128]_multiply;0.4588163514338011;0.188;0.26671395637524387;0.27633166666666664;0.4863354037267081;0.13043713569641113
SVDD_linear_0.0001_auto_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.049155235290527344
SVDD_linear_0.0005_auto_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.04857373237609863
SVDD_linear_0.001_auto_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.04893660545349121
SVDD_linear_0.005_auto_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.048630475997924805
SVDD_linear_0.01_auto_5_[384, 266, 128]_multiply;0.4906941649899396;0.9755;0.6529451137884873;0.27267635802469137;0.48472049689440994;0.04860210418701172
SVDD_linear_0.05_auto_5_[384, 266, 128]_multiply;0.48902346707040123;0.969;0.6500083850410867;0.2742020987654321;0.48149068322981364;0.05157160758972168
SVDD_linear_0.1_auto_5_[384, 266, 128]_multiply;0.48577597155194313;0.95625;0.6442647801920162;0.2757733950617284;0.4752795031055901;0.05436277389526367
SVDD_linear_0.2_auto_5_[384, 266, 128]_multiply;0.4628815140610423;0.86825;0.6038424758758585;0.27559981481481477;0.4339130434782609;0.06503033638000488
SVDD_linear_0.3_auto_5_[384, 266, 128]_multiply;0.4500068390097114;0.8225;0.5817345946423835;0.2749880864197531;0.4122981366459627;0.07342910766601562
SVDD_linear_0.4_auto_5_[384, 266, 128]_multiply;0.43095577746077035;0.75525;0.5487738419618529;0.2785085802469136;0.38285714285714284;0.0830235481262207
SVDD_linear_0.5_auto_5_[384, 266, 128]_multiply;0.36217203586848223;0.54525;0.43524246657353827;0.27439197530864196;0.2968944099378882;0.09293651580810547
SVDD_linear_0.6_auto_5_[384, 266, 128]_multiply;0.3243510996631662;0.40925;0.36188791864706527;0.2754258641975309;0.28285714285714286;0.10655879974365234
SVDD_linear_0.7_auto_5_[384, 266, 128]_multiply;0.31201910321040066;0.294;0.30274166559402754;0.2757049382716049;0.3270807453416149;0.11918187141418457
