Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_5_[384, 266, 128];0.4751431153962037;0.39425;0.43093318759393356;0.4943996296296296;0.4826086956521739;0.04139566421508789
SVDD_RBF_0.0005_scale_5_[384, 266, 128];0.5038848920863309;0.8755;0.639634703196347;0.4927362345679012;0.5098136645962733;0.0427243709564209
SVDD_RBF_0.001_scale_5_[384, 266, 128];0.5026912181303116;0.88725;0.6417721518987342;0.516185;0.5078260869565218;0.04338955879211426
SVDD_RBF_0.005_scale_5_[384, 266, 128];0.5038737850401465;0.89425;0.6445625732047932;0.5132676543209876;0.5099378881987577;0.043212890625
SVDD_RBF_0.01_scale_5_[384, 266, 128];0.5040146499506973;0.8945;0.6447427696188847;0.5171127777777778;0.5101863354037267;0.04066777229309082
SVDD_RBF_0.05_scale_5_[384, 266, 128];0.5040157813160491;0.89425;0.644678742002343;0.5169946913580247;0.5101863354037267;0.04084515571594238
SVDD_RBF_0.1_scale_5_[384, 266, 128];0.5035065120938886;0.8795;0.6403931919541276;0.5140199999999999;0.5091925465838509;0.04456639289855957
SVDD_RBF_0.2_scale_5_[384, 266, 128];0.499079754601227;0.8135;0.6186311787072244;0.49255981481481487;0.5016149068322981;0.06175804138183594
SVDD_RBF_0.3_scale_5_[384, 266, 128];0.5129362736586213;0.7385;0.6053898965057896;0.4995967283950617;0.5216149068322982;0.07578134536743164
SVDD_RBF_0.4_scale_5_[384, 266, 128];0.5078183172002978;0.682;0.5821596244131455;0.4912516049382717;0.5135403726708074;0.09004473686218262
SVDD_RBF_0.5_scale_5_[384, 266, 128];0.5092;0.6365;0.5657777777777777;0.48793216049382715;0.5145341614906832;0.10467648506164551
SVDD_RBF_0.6_scale_5_[384, 266, 128];0.49977973568281936;0.56725;0.5313817330210773;0.4933822222222223;0.5028571428571429;0.12196493148803711
SVDD_RBF_0.7_scale_5_[384, 266, 128];0.48682459409103007;0.45725;0.47157406213742425;0.4843840740740741;0.49080745341614906;0.13074755668640137
SVDD_RBF_0.8_scale_5_[384, 266, 128];0.4651791751183232;0.344;0.39551595286001723;0.4796265432098766;0.47751552795031055;0.14828848838806152
SVDD_RBF_0.9_scale_5_[384, 266, 128];0.38677210639827464;0.1345;0.1995919124466704;0.48696055555555556;0.4639751552795031;0.15620970726013184
SVDD_RBF_0.0001_auto_5_[384, 266, 128];0.5430916552667578;0.1985;0.2907359941413402;0.5530874074074074;0.5187577639751553;0.04483747482299805
SVDD_RBF_0.0005_auto_5_[384, 266, 128];0.5343586387434555;0.40825;0.4628684807256236;0.5422873456790123;0.529192546583851;0.06407618522644043
SVDD_RBF_0.001_auto_5_[384, 266, 128];0.4961547424842694;0.53225;0.5135689301652395;0.5265095061728395;0.4990062111801242;0.0685727596282959
SVDD_RBF_0.005_auto_5_[384, 266, 128];0.5219432537252501;0.63925;0.5746713113833015;0.5531221604938272;0.5298136645962733;0.07560586929321289
SVDD_RBF_0.01_auto_5_[384, 266, 128];0.5228148448590549;0.6445;0.5773149703280708;0.5572417901234568;0.531055900621118;0.07745552062988281
SVDD_RBF_0.05_auto_5_[384, 266, 128];0.5226773226773227;0.654;0.5810105496946141;0.5573372839506173;0.5313043478260869;0.07872772216796875
SVDD_RBF_0.1_auto_5_[384, 266, 128];0.5229724330803036;0.6545;0.5813901843215634;0.5575787037037037;0.5316770186335403;0.07876229286193848
SVDD_RBF_0.2_auto_5_[384, 266, 128];0.5234845443596949;0.652;0.5807169895346248;0.5580538271604938;0.5321739130434783;0.08069467544555664
SVDD_RBF_0.3_auto_5_[384, 266, 128];0.5154791154791155;0.5245;0.5199504337050805;0.5364270987654322;0.5187577639751553;0.09277677536010742
SVDD_RBF_0.4_auto_5_[384, 266, 128];0.5231638418079096;0.463;0.49124668435013263;0.5350943209876544;0.5234782608695652;0.10007214546203613
SVDD_RBF_0.5_auto_5_[384, 266, 128];0.5259699624530664;0.42025;0.4672040022234575;0.5398117283950616;0.5237267080745341;0.11466407775878906
SVDD_RBF_0.6_auto_5_[384, 266, 128];0.5252900232018561;0.283;0.3678310316815597;0.5436229012345679;0.5166459627329193;0.13766860961914062
SVDD_RBF_0.7_auto_5_[384, 266, 128];0.5352910870685214;0.25975;0.34977276552768893;0.5465348765432099;0.5201242236024844;0.1447739601135254
SVDD_RBF_0.8_auto_5_[384, 266, 128];0.5370595382746051;0.221;0.31314204746723345;0.5472191975308642;0.5182608695652174;0.14881610870361328
SVDD_RBF_0.9_auto_5_[384, 266, 128];0.5139664804469274;0.138;0.21757981868348447;0.5419401851851852;0.506832298136646;0.1703348159790039
SVDD_linear_0.0001_scale_5_[384, 266, 128];0.49906417112299467;0.93325;0.6503484320557491;0.49535203703703706;0.5013664596273292;0.025999069213867188
SVDD_linear_0.0005_scale_5_[384, 266, 128];0.49906417112299467;0.93325;0.6503484320557491;0.49535203703703706;0.5013664596273292;0.025565385818481445
SVDD_linear_0.001_scale_5_[384, 266, 128];0.49906417112299467;0.93325;0.6503484320557491;0.49535203703703706;0.5013664596273292;0.025018930435180664
