Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_[3, 6, 9, 12];0.0;0.0;0.0;0.4987366049382716;0.5031055900621118;0.03505969047546387
SVDD_RBF_0.0005_scale_[3, 6, 9, 12];0.5457974137931034;0.75975;0.6352424749163879;0.600881975308642;0.5664596273291925;0.03952765464782715
SVDD_RBF_0.001_scale_[3, 6, 9, 12];0.54599353215954;0.75975;0.6353752874764792;0.6009012962962963;0.5667080745341615;0.13963913917541504
SVDD_RBF_0.005_scale_[3, 6, 9, 12];0.5527692585242648;0.766;0.6421460756575501;0.6231910493827161;0.575776397515528;0.11090970039367676
SVDD_RBF_0.01_scale_[3, 6, 9, 12];0.5536457390989687;0.765;0.6423848010916343;0.624545925925926;0.5767701863354038;0.11930584907531738
SVDD_RBF_0.05_scale_[3, 6, 9, 12];0.5533297238765565;0.7665;0.6426999266324285;0.6238487037037037;0.5765217391304348;0.12986135482788086
SVDD_RBF_0.1_scale_[3, 6, 9, 12];0.5534068317368516;0.7655;0.642400083919018;0.6242187654320988;0.5765217391304348;0.1286768913269043
SVDD_RBF_0.2_scale_[3, 6, 9, 12];0.5868650014033118;0.52275;0.552955176517255;0.6192333950617284;0.58;0.09004569053649902
SVDD_RBF_0.3_scale_[3, 6, 9, 12];0.6250508336722245;0.38425;0.4759250657996594;0.6299522839506173;0.5795031055900621;0.04940676689147949
SVDD_RBF_0.4_scale_[3, 6, 9, 12];0.667420814479638;0.295;0.40915395284327316;0.6350601234567901;0.5766459627329192;0.0756082534790039
SVDD_RBF_0.5_scale_[3, 6, 9, 12];0.6802218114602587;0.276;0.39267295038235817;0.6359834567901235;0.575776397515528;0.13809990882873535
SVDD_RBF_0.6_scale_[3, 6, 9, 12];0.6972602739726027;0.2545;0.3728937728937729;0.6385172222222222;0.5746583850931677;0.12011575698852539
SVDD_RBF_0.7_scale_[3, 6, 9, 12];0.7738636363636363;0.17025;0.2790983606557377;0.6454533950617285;0.5629813664596274;0.12629032135009766
SVDD_RBF_0.8_scale_[3, 6, 9, 12];0.8633257403189066;0.09475;0.1707591799954945;0.6403185185185185;0.5427329192546584;0.13375592231750488
SVDD_RBF_0.9_scale_[3, 6, 9, 12];0.8895348837209303;0.03825;0.07334611697027804;0.6355395679012346;0.519751552795031;0.08839201927185059
SVDD_RBF_0.0001_auto_[3, 6, 9, 12];0.0;0.0;0.0;0.6966603703703704;0.5031055900621118;0.0321650505065918
SVDD_RBF_0.0005_auto_[3, 6, 9, 12];0.5456663560111836;0.87825;0.6731174554512359;0.6727650617283951;0.5761490683229814;0.043862104415893555
SVDD_RBF_0.001_auto_[3, 6, 9, 12];0.5456663560111836;0.87825;0.6731174554512359;0.6727650617283951;0.5761490683229814;0.04567527770996094
SVDD_RBF_0.005_auto_[3, 6, 9, 12];0.5464824120603015;0.87;0.6712962962962963;0.6696115432098766;0.5766459627329192;0.06582307815551758
SVDD_RBF_0.01_auto_[3, 6, 9, 12];0.5463278586922838;0.8815;0.6745743256169887;0.6762994444444446;0.577391304347826;0.05014538764953613
SVDD_RBF_0.05_auto_[3, 6, 9, 12];0.5463725337890322;0.87925;0.6739484526204848;0.6763620370370371;0.5772670807453416;0.08229589462280273
SVDD_RBF_0.1_auto_[3, 6, 9, 12];0.5990316901408451;0.6805;0.6371722846441947;0.6723198148148148;0.6149068322981367;0.0890192985534668
SVDD_RBF_0.2_auto_[3, 6, 9, 12];0.6896675008938148;0.48225;0.5676033544210681;0.6724595061728394;0.6349068322981366;0.0683586597442627
SVDD_RBF_0.3_auto_[3, 6, 9, 12];0.7743589743589744;0.2265;0.3504835589941973;0.6778274691358025;0.5828571428571429;0.13349056243896484
SVDD_RBF_0.4_auto_[3, 6, 9, 12];0.7721518987341772;0.183;0.29587712206952305;0.6797701851851852;0.5672049689440993;0.14398980140686035
SVDD_RBF_0.5_auto_[3, 6, 9, 12];0.7696879643387816;0.1295;0.22169912261930236;0.6778541358024692;0.5481987577639752;0.09820723533630371
SVDD_RBF_0.6_auto_[3, 6, 9, 12];0.7377450980392157;0.07525;0.1365698729582577;0.6793538271604938;0.5272049689440994;0.07927989959716797
SVDD_RBF_0.7_auto_[3, 6, 9, 12];0.7373417721518988;0.05825;0.10797034291010195;0.6799395061728395;0.5217391304347826;0.1651620864868164
SVDD_RBF_0.8_auto_[3, 6, 9, 12];0.7294685990338164;0.03775;0.07178512003803185;0.6802533950617283;0.5149068322981366;0.13706207275390625
SVDD_RBF_0.9_auto_[3, 6, 9, 12];0.7985611510791367;0.02775;0.05363614399613433;0.6759277160493827;0.513416149068323;0.14456892013549805
SVDD_linear_0.0001_scale_[3, 6, 9, 12];0.541723253357477;0.8975;0.675637527053731;0.6967829629629629;0.5718012422360248;0.04107189178466797
