Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_[3, 6, 9, 12];0.5204864630085421;0.89875;0.6592096818556891;0.571833024691358;0.5382608695652173;0.17291855812072754
SVDD_RBF_0.0005_scale_[3, 6, 9, 12];0.5146955421178456;0.915;0.6588065880658807;0.5748720987654321;0.5290683229813664;0.17420530319213867
SVDD_RBF_0.001_scale_[3, 6, 9, 12];0.5201198630136986;0.91125;0.6622456395348837;0.5861019135802469;0.5381366459627329;0.19086718559265137
SVDD_RBF_0.005_scale_[3, 6, 9, 12];0.5196383159084487;0.9195;0.664018775952338;0.588892037037037;0.5376397515527951;0.1757500171661377
SVDD_RBF_0.01_scale_[3, 6, 9, 12];0.524494446026773;0.92075;0.6682997641081473;0.5890912345679011;0.5458385093167701;0.19598770141601562
SVDD_RBF_0.05_scale_[3, 6, 9, 12];0.5276310152791661;0.92375;0.6716350086340089;0.598623024691358;0.5511801242236025;0.21035146713256836
SVDD_RBF_0.1_scale_[3, 6, 9, 12];0.5340768277571252;0.862;0.6595256312165264;0.6142113580246914;0.5577639751552795;0.31966304779052734
SVDD_RBF_0.2_scale_[3, 6, 9, 12];0.5657632522917497;0.70975;0.6296296296296297;0.6245456790123457;0.5850931677018634;0.48542141914367676
SVDD_RBF_0.3_scale_[3, 6, 9, 12];0.6165858912224017;0.5725;0.5937256935442053;0.6329090123456791;0.6106832298136646;0.671255350112915
SVDD_RBF_0.4_scale_[3, 6, 9, 12];0.6297556449118465;0.509;0.5629752523157749;0.6312815432098765;0.6073291925465838;0.8218846321105957
SVDD_RBF_0.5_scale_[3, 6, 9, 12];0.6542239685658153;0.333;0.4413518886679921;0.6398367901234568;0.5811180124223603;1.0439560413360596
SVDD_RBF_0.6_scale_[3, 6, 9, 12];0.6938775510204082;0.2975;0.4164479440069991;0.6441138888888889;0.5857142857142857;1.1948332786560059
SVDD_RBF_0.7_scale_[3, 6, 9, 12];0.8308751229105211;0.21125;0.33685469404026314;0.64851012345679;0.5867080745341615;1.4184904098510742
SVDD_RBF_0.8_scale_[3, 6, 9, 12];0.7551789077212806;0.10025;0.17700286912381374;0.6470698148148148;0.5367701863354037;1.590343713760376
SVDD_RBF_0.9_scale_[3, 6, 9, 12];0.7352941176470589;0.05625;0.1045053413841152;0.6443083950617283;0.5209937888198758;1.7827208042144775
SVDD_RBF_0.0001_auto_[3, 6, 9, 12];0.5872715816005041;0.233;0.3336316448899231;0.5561724691358024;0.5375155279503105;0.25844645500183105
SVDD_RBF_0.0005_auto_[3, 6, 9, 12];0.5787529871822724;0.666;0.6193188422643264;0.6223303703703704;0.593167701863354;0.4825143814086914
SVDD_RBF_0.001_auto_[3, 6, 9, 12];0.5537746806039489;0.596;0.5741119807344972;0.5797308024691358;0.5606211180124223;0.5275232791900635
SVDD_RBF_0.005_auto_[3, 6, 9, 12];0.5628110690822218;0.70675;0.6266208578078245;0.6012557407407408;0.5814906832298137;0.5596938133239746
SVDD_RBF_0.01_auto_[3, 6, 9, 12];0.5770577933450087;0.659;0.61531279178338;0.5990059259259259;0.5905590062111801;1.1964619159698486
SVDD_RBF_0.05_auto_[3, 6, 9, 12];0.568601869971733;0.65375;0.6082102570066287;0.5965611111111111;0.5814906832298137;0.9134042263031006
SVDD_RBF_0.1_auto_[3, 6, 9, 12];0.5668566418237615;0.6465;0.6040644709180099;0.596524074074074;0.5788819875776398;0.8739821910858154
SVDD_RBF_0.2_auto_[3, 6, 9, 12];0.567913632939995;0.5655;0.5667042465238632;0.5917262962962963;0.5703105590062112;1.3598029613494873
SVDD_RBF_0.3_auto_[3, 6, 9, 12];0.5734265734265734;0.5125;0.5412541254125411;0.5979851234567901;0.5683229813664596;1.6997807025909424
SVDD_RBF_0.4_auto_[3, 6, 9, 12];0.6127689104788342;0.4415;0.5132229003196747;0.6007832098765432;0.5838509316770186;2.1502628326416016
SVDD_RBF_0.5_auto_[3, 6, 9, 12];0.6659132007233273;0.36825;0.474243399871217;0.6207873456790124;0.5942857142857143;2.3396379947662354
SVDD_RBF_0.6_auto_[3, 6, 9, 12];0.7974963181148749;0.27075;0.40425531914893614;0.6375627777777777;0.6034782608695652;4.145029067993164
SVDD_RBF_0.7_auto_[3, 6, 9, 12];0.7468706536856745;0.13425;0.22759059122695488;0.6368111728395062;0.5472049689440994;1.9424872398376465
SVDD_RBF_0.8_auto_[3, 6, 9, 12];0.9914529914529915;0.029;0.05635171241195045;0.6344980246913581;0.5173913043478261;2.966142177581787
SVDD_RBF_0.9_auto_[3, 6, 9, 12];1.0;0.0015;0.0029955067398901645;0.637813024691358;0.5038509316770187;3.3222928047180176
SVDD_linear_0.0001_scale_[3, 6, 9, 12];0.5095800524934383;0.97075;0.6683304647160068;0.5959157407407407;0.5212422360248448;0.06493115425109863
SVDD_linear_0.0005_scale_[3, 6, 9, 12];0.5095800524934383;0.97075;0.6683304647160068;0.5957961728395061;0.5212422360248448;0.06371140480041504
SVDD_linear_0.001_scale_[3, 6, 9, 12];0.5095800524934383;0.97075;0.6683304647160068;0.5957961728395061;0.5212422360248448;0.0683896541595459
SVDD_linear_0.005_scale_[3, 6, 9, 12];0.5095800524934383;0.97075;0.6683304647160068;0.5957961728395061;0.5212422360248448;0.07558941841125488
SVDD_linear_0.01_scale_[3, 6, 9, 12];0.5095800524934383;0.97075;0.6683304647160068;0.5957961728395061;0.5212422360248448;0.06832766532897949
SVDD_linear_0.05_scale_[3, 6, 9, 12];0.5207622298065984;0.9155;0.663886874546773;0.5994202469135802;0.5393788819875777;0.08430099487304688
SVDD_linear_0.1_scale_[3, 6, 9, 12];0.5428525226390686;0.83925;0.6592694422623724;0.5939335185185185;0.568944099378882;0.1091008186340332
