Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_5_[384, 266, 128];0.5815546772068512;0.55175;0.5662604233483002;0.5460780246913579;0.58;0.06474685668945312
SVDD_RBF_0.0005_scale_5_[384, 266, 128];0.514565949348558;0.87875;0.6490628750807866;0.5600842592592592;0.5278260869565218;0.08408045768737793
SVDD_RBF_0.001_scale_5_[384, 266, 128];0.5085402612315201;0.88575;0.6461201787179721;0.5530619753086419;0.5178881987577639;0.08638238906860352
SVDD_RBF_0.005_scale_5_[384, 266, 128];0.50730185736566;0.8945;0.6474260381796797;0.5536172222222222;0.5159006211180124;0.08759474754333496
SVDD_RBF_0.01_scale_5_[384, 266, 128];0.5083973811557073;0.893;0.647923090876111;0.5530814814814814;0.5177639751552795;0.08689665794372559
SVDD_RBF_0.05_scale_5_[384, 266, 128];0.5021834061135371;0.8625;0.6347746090156393;0.5247424691358025;0.506832298136646;0.08812069892883301
SVDD_RBF_0.1_scale_5_[384, 266, 128];0.5464848252016904;0.71125;0.6180751683684554;0.581117962962963;0.5632298136645962;0.12302732467651367
SVDD_RBF_0.2_scale_5_[384, 266, 128];0.54852153205001;0.691;0.6115720765571413;0.5801587037037037;0.5638509316770186;0.17800617218017578
SVDD_RBF_0.3_scale_5_[384, 266, 128];0.5519499851146175;0.4635;0.5038728088055442;0.5420075925925926;0.5464596273291925;0.22721314430236816
SVDD_RBF_0.4_scale_5_[384, 266, 128];0.5696413678065054;0.3415;0.427008440137543;0.5348285802469136;0.5445962732919255;0.28699588775634766
SVDD_RBF_0.5_scale_5_[384, 266, 128];0.5931490384615384;0.24675;0.3485169491525424;0.5368835802469136;0.5416149068322982;0.3441329002380371
SVDD_RBF_0.6_scale_5_[384, 266, 128];0.6213373403456048;0.20675;0.3102607390733446;0.5352243827160494;0.5432298136645963;0.3971250057220459
SVDD_RBF_0.7_scale_5_[384, 266, 128];0.6294964028776978;0.175;0.27386541471048514;0.5327963580246913;0.5388819875776397;0.45491957664489746
SVDD_RBF_0.8_scale_5_[384, 266, 128];0.6006458557588805;0.1395;0.22641509433962265;0.515834012345679;0.5263354037267081;0.5086650848388672
SVDD_RBF_0.9_scale_5_[384, 266, 128];0.6015712682379349;0.134;0.2191780821917808;0.5194014197530864;0.5255900621118013;0.5716228485107422
