Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.4581624282198523;0.27925;0.3470021745883815;0.44035061728395064;0.4777639751552795;0.12641382217407227
SVDD_RBF_0.0005_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.49161041465766636;0.63725;0.5550353837778987;0.47602580246913584;0.4922981366459627;0.18407964706420898
SVDD_RBF_0.001_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.49506172839506174;0.70175;0.5805584281282317;0.4832937654320988;0.4961490683229814;0.18832635879516602
SVDD_RBF_0.005_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5107369071527885;0.8265;0.631337725580063;0.478762037037037;0.5203726708074534;0.18746137619018555
SVDD_RBF_0.01_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5121838371375694;0.83025;0.6335368180083938;0.47905037037037035;0.5227329192546584;0.21528339385986328
SVDD_RBF_0.05_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5142988224499159;0.84075;0.6382009678337603;0.47961888888888893;0.5263354037267081;0.20132660865783691
SVDD_RBF_0.1_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.47917355371900827;0.72475;0.5769154228855722;0.4495666666666667;0.4718012422360248;0.25488877296447754
SVDD_RBF_0.2_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.47761446190234835;0.70675;0.5700171388244782;0.4519631481481482;0.47018633540372673;0.34540748596191406
SVDD_RBF_0.3_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5087254252264193;0.57575;0.5401665298463704;0.514984012345679;0.5129192546583851;0.49355483055114746
SVDD_RBF_0.4_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5036814835014999;0.46175;0.48180513890700405;0.5291937654320987;0.5064596273291926;0.6372337341308594
SVDD_RBF_0.5_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.49464524765729584;0.3695;0.42301087578706353;0.5406627777777778;0.4991304347826087;1.4106106758117676
SVDD_RBF_0.6_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.43632210165619645;0.191;0.26569292296991825;0.5496512345679012;0.4754037267080745;1.8072948455810547
SVDD_RBF_0.7_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.47041707080504364;0.12125;0.19280461140926256;0.5503356172839506;0.495527950310559;2.0983669757843018
SVDD_RBF_0.8_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5270049099836334;0.0805;0.13966601604857948;0.5455733333333334;0.5072049689440994;1.7671315670013428
SVDD_RBF_0.9_scale_[3, 6, 9, 12]_5_[384, 266, 128];0.5576208178438662;0.0375;0.0702740688685875;0.5503824074074074;0.5069565217391304;2.016509771347046
SVDD_RBF_0.0001_auto_[3, 6, 9, 12]_5_[384, 266, 128];0.6823076923076923;0.22175;0.33471698113207543;0.6147548765432098;0.5619875776397516;0.2598741054534912
