Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_RBF_0.0001_scale_5_[384, 266, 128]_multiply;0.931161324224908;0.443;0.6003726918516009;0.7279095061728396;0.7069565217391305;0.040938377380371094
SVDD_RBF_0.0005_scale_5_[384, 266, 128]_multiply;0.6432009626955475;0.5345;0.5838339705079191;0.663227037037037;0.6213664596273292;0.05713295936584473
SVDD_RBF_0.001_scale_5_[384, 266, 128]_multiply;0.5050487156775908;0.71275;0.5911871435977191;0.5661114197530864;0.5101863354037267;0.054280996322631836
SVDD_RBF_0.005_scale_5_[384, 266, 128]_multiply;0.5499464859079558;0.77075;0.6418904851134707;0.6734542592592593;0.5726708074534161;0.06865692138671875
SVDD_RBF_0.01_scale_5_[384, 266, 128]_multiply;0.46997532218261584;0.857;0.6070479900832301;0.6487675308641976;0.44869565217391305;0.06447529792785645
SVDD_RBF_0.05_scale_5_[384, 266, 128]_multiply;0.47767016411084207;0.88775;0.621129963267448;0.6714011728395062;0.4618633540372671;0.05267524719238281
SVDD_RBF_0.1_scale_5_[384, 266, 128]_multiply;0.4857419712070875;0.87725;0.6252672843905916;0.6778374691358025;0.47751552795031055;0.06663656234741211
SVDD_RBF_0.2_scale_5_[384, 266, 128]_multiply;0.5013431833445265;0.7465;0.5998392928887103;0.6273472839506173;0.5050931677018633;0.09200096130371094
SVDD_RBF_0.3_scale_5_[384, 266, 128]_multiply;0.4518218623481781;0.6975;0.5484029484029483;0.5630711728395061;0.4291925465838509;0.12302160263061523
SVDD_RBF_0.4_scale_5_[384, 266, 128]_multiply;0.49186434032542636;0.62725;0.55136798154049;0.5274735802469136;0.4927950310559006;0.16104602813720703
SVDD_RBF_0.5_scale_5_[384, 266, 128]_multiply;0.4904862579281184;0.58;0.5315005727376861;0.5033416666666667;0.4919254658385093;0.17571640014648438
SVDD_RBF_0.6_scale_5_[384, 266, 128]_multiply;0.4582441113490364;0.428;0.44260599793174765;0.44228191358024693;0.4643478260869565;0.21326756477355957
SVDD_RBF_0.7_scale_5_[384, 266, 128]_multiply;0.5122569737954353;0.303;0.3807728557964184;0.4203291358024691;0.5103105590062111;0.2465362548828125
SVDD_RBF_0.8_scale_5_[384, 266, 128]_multiply;0.5212152959664746;0.24875;0.33677441191402946;0.41117697530864195;0.513167701863354;0.27872753143310547
SVDD_RBF_0.9_scale_5_[384, 266, 128]_multiply;0.5175619834710744;0.12525;0.20169082125603865;0.4129354938271605;0.5073291925465838;0.300844669342041
SVDD_RBF_0.0001_auto_5_[384, 266, 128]_multiply;0.88;0.4895;0.6290763052208835;0.7101952469135803;0.713167701863354;0.03940844535827637
SVDD_RBF_0.0005_auto_5_[384, 266, 128]_multiply;0.6311122371421333;0.62275;0.6269032339247516;0.677963950617284;0.6316770186335404;0.04955554008483887
SVDD_RBF_0.001_auto_5_[384, 266, 128]_multiply;0.5799095734224494;0.7375;0.6492791900517223;0.6781987654320989;0.6040993788819876;0.06358122825622559
SVDD_RBF_0.005_auto_5_[384, 266, 128]_multiply;0.4691861996312879;0.89075;0.6146282559944799;0.657267962962963;0.44496894409937887;0.060808658599853516
