Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_Linear_scale_;0.4347262714609653;0.3355;0.37872160293495133;0.4345701851851852;0.45304347826086955;0.9371979236602783
SVDD_Linear_auto_;0.4347262714609653;0.3355;0.37872160293495133;0.4345701851851852;0.45304347826086955;1.2695667743682861
SVDD_Sigmoid_scale_;0.4271708683473389;0.305;0.35589264877479576;0.43986216049382715;0.4514285714285714;1.97916841506958
SVDD_Sigmoid_auto_;0.4287682557178286;0.389;0.40791715821208546;0.40606212962962956;0.43888198757763974;0.9771163463592529
SVDD_Poly_2_scale_;0.5008025682182986;0.624;0.5556544968833482;0.5173918518518519;0.5040993788819875;1.2866020202636719
SVDD_Poly_2_auto_;0.5013039117352056;0.62475;0.5562604340567612;0.5174103703703704;0.5047204968944099;0.9576942920684814
SVDD_Poly_3_scale_;0.5202639019792649;0.414;0.4610886816093554;0.4667835802469136;0.5191304347826087;0.8972792625427246
SVDD_Poly_3_auto_;0.4890016920473773;0.36125;0.4155283968368081;0.4650623456790124;0.49503105590062113;0.8595836162567139
SVDD_Poly_4_scale_;0.48406139315230223;0.615;0.5417308962783529;0.5402247530864197;0.4829813664596273;0.893543004989624
SVDD_Poly_4_auto_;0.49525256361564757;0.652;0.5629181955536369;0.5402203086419752;0.4968944099378882;0.9499890804290771
SVDD_RBF_0.001_scale_;0.49063670411985016;0.94975;0.6470237588350506;0.47353722222222216;0.48509316770186334;0.032326698303222656
SVDD_RBF_0.01_scale_;0.48717948717948717;0.93575;0.6407600787468972;0.47342345679012343;0.4786335403726708;0.06723523139953613
SVDD_RBF_0.05_scale_;0.4973597830740688;0.87125;0.6332333969292269;0.47315956790123453;0.49850931677018634;0.4123401641845703
SVDD_RBF_0.1_scale_;0.49447734912758123;0.77225;0.6029081682443642;0.4962503086419753;0.49453416149068324;0.6224491596221924
SVDD_RBF_0.2_scale_;0.5258028792912514;0.5935;0.5576042278332355;0.5558859259259259;0.5320496894409937;0.8771097660064697
SVDD_RBF_0.3_scale_;0.6287142460427659;0.566;0.5957110906459675;0.5837217283950618;0.6182608695652174;1.2610833644866943
SVDD_RBF_0.4_scale_;0.6498579545454546;0.4575;0.5369718309859155;0.584814012345679;0.6079503105590062;1.8727154731750488
SVDD_RBF_0.5_scale_;0.6373268133659332;0.391;0.48466067555004655;0.5590694444444445;0.586832298136646;2.3559532165527344
SVDD_RBF_0.6_scale_;0.720160481444333;0.359;0.4791458124791457;0.5673587654320988;0.6121739130434782;2.6457972526550293
SVDD_RBF_0.7_scale_;0.6927747419550698;0.28525;0.404108376128918;0.5646893209876542;0.5819875776397515;3.154287815093994
SVDD_RBF_0.8_scale_;0.8310104529616724;0.11925;0.2085701792741583;0.496000987654321;0.5503105590062112;3.184865713119507
SVDD_RBF_0.9_scale_;0.47058823529411764;0.002;0.003983071944236993;0.48306172839506173;0.5029813664596273;4.013258457183838
SVDD_RBF_0.001_auto_;0.5303270042194093;0.50275;0.516170431211499;0.5912265432098766;0.5316770186335403;0.5475306510925293
SVDD_RBF_0.01_auto_;0.5761589403973509;0.435;0.49572649572649574;0.5938585493827161;0.5602484472049689;0.8652181625366211
SVDD_RBF_0.05_auto_;0.5460603684829478;0.34825;0.42527858342237823;0.5954966358024691;0.5322981366459627;0.7054688930511475
SVDD_RBF_0.1_auto_;0.5284322965755577;0.4205;0.46832799665877767;0.583141450617284;0.5255900621118013;0.3324296474456787
SVDD_RBF_0.2_auto_;0.569260700389105;0.36575;0.4453576864535769;0.6050084876543209;0.5473291925465839;0.4981069564819336
SVDD_RBF_0.3_auto_;0.5963029218843172;0.25;0.35229874933943983;0.6426651543209876;0.5432298136645963;0.6614072322845459
SVDD_RBF_0.4_auto_;0.5415282392026578;0.163;0.250576479631053;0.6424632716049383;0.515527950310559;0.8393118381500244
SVDD_RBF_0.5_auto_;0.8313413014608234;0.1565;0.2634125815274564;0.6680106790123457;0.5650931677018634;1.0191586017608643
SVDD_RBF_0.6_auto_;0.8969849246231156;0.08925;0.16234652114597542;0.6735507716049384;0.542360248447205;1.1978960037231445
SVDD_RBF_0.7_auto_;0.6157517899761337;0.0645;0.11676849966055669;0.6670596604938271;0.5151552795031056;1.3834130764007568
SVDD_RBF_0.8_auto_;0.9261538461538461;0.07525;0.1391907514450867;0.6720618827160494;0.5375155279503105;1.5590832233428955
SVDD_RBF_0.9_auto_;0.8808777429467085;0.07025;0.13012271359110905;0.6718308950617283;0.5332919254658385;1.7188048362731934
